"em","country","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"CH4","cog","natural_gas","ktCH4",0.239379207717859,0.010413826691001,0.0106617749455486,0.01103369732737,0.0132652316182988,0.011777542091013,0.0107857490728224,0.00669460287278629,0.00111576714546439,0.000371922381821462,0,0.000371922381821462,0.000247948254547641,0.000371922381821462,0.000247948254547641,0.000247948254547641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225302879532799,0.002651019885885,0.00308364196982001,0.003204762002213,0.00285175413329499,0.003415880779328,0.00827277117775737,0.0144885073206522,0.0209310404550061,0.029725153539685,0.0295172562710551,0.03151734301363,0.0716207040792146,0.0819469057361654,0.0860858639017712,0.0977077822544216,0.13697316375795,0.142905637848018,0.147668028850377,0.18736386064841,0.18158500456375
"CH4","cog","process","ktCH4",12.8750835138007,13.3307321359399,23.0753230258126,72.8916831333864,85.1561993585217,67.388829135187,76.0160230943183,69.0355240438091,87.2266708756771,97.0460589596138,113.61701588088,140.786941299777,150.38793789543,148.794971484267,198.649906199525,197.719274253646,196.813587039306,203.332880508148,234.736711841737,264.633008158121,266.908573445081,261.917392940431,262.839727044023,264.011920795774,240.006621670464,297.864525753185,387.582166354017,414.800954136233,498.571289769055,506.029393363668,540.074566901341,510.805386663316,330.761537611867,360.802900336717,396.882720146593,490.417525190345,535.242223533908,454.500775431651,441.311992648196,480.188448040203,524.990313170992,503.657126508128,489.121381634525,436.548000791839,456.398726991659,433.154097638089,426.981323655056,484.684082455563,575.33656018147,585.649388656626,542.358686749457,490.176750045368,483.536834170583,484.828981875755
"CH4","cok","biomass","ktCH4",0.000351388286529936,0.000352314146566349,0.000347202969223789,0.000340992630265064,0.00033273495462004,0.000324805254471394,0.00031802702003228,0.000309481926159537,0.000302889339186798,0.000303735802529284,0.000300237290705415,0.000298240831737247,0.000297481805258661,0.000301197637711279,0.000300094908099522,0.000320682918786924,0.000319528390954968,0.000320023637975387,0.000313303985154594,0.000307789847535928,0.000680198062601554,0.000651343984833299,0.000625976890238208,0.000616108839537588,0.000666806818730404,0.000582881097269719,0.000587214651610498,0.000598507536213814,0.000571455006044404,0.000572916632069076,0.000656649598094605,0.000699578321587462,0.000368745157195768,0.000330837712467444,0.000524143821516361,0.000732428681086776,0.000789868913667268,0.000726402694708158,0.000667166597815052,0.000620609756740745,0.000761843213507879,0.000945969971590625,0.0010235401763646,0.00126471781944976,0.00148965836416071,0.00138667031210395,0.00126605668017464,0.00121594736285384,0.00114278851661776,0.00109565404139064,0.00102226982579039,0.000972618407306642,0.000939067495803354,0.000898655249576858
"CH4","cok","brown_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cok","coal_coke","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cok","diesel_oil","ktCH4",0.000143089239755186,0.000137503707239884,0.000149910200640416,0.000130194737881108,0.000159705764762995,0.000281528015195647,0.000236243125764284,0.000503818488813734,0.000544491824577074,0.000492730201259069,0.000494365953832153,0.00135965538677207,0.00109354477623989,0.00106971284940314,0.000570669770411685,0.000642403416726377,0.000680341799425194,0.000634936413923332,0.000590720384069728,0.000549964517397518,0.0012679549782686,0.0013061701100395,0.00148950279817266,0.00150088983843197,0.00157178780130068,0.00119125879285702,0.00123478835324857,0.00125651831789327,0.00120810057938362,0.00131114288121907,0.00169698491184863,0.00162506008498745,0.000921889655136354,0.000840711113577226,0.00137575511317715,0.00211799966118175,0.00230622990821737,0.00175553200328996,0.00212694029464239,0.00203527961320079,0.0024853460625525,0.00228113145121101,0.00273365622119845,0.0023719210754597,0.00236275815062561,0.0024543090832202,0.00242439126177755,0.00226834825630515,0.00227629738252929,0.00237162248593623,0.00211131535506345,0.00224514876870072,0.00214578025424031,0.00224359492599989
"CH4","cok","hard_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cok","heavy_oil","ktCH4",0.000156042718302601,0.000131067420685481,0.000184547454221973,0.00024494667817374,0.000292613334150091,0.000345687104367068,0.00036844247323939,0.000905009611281541,0.000644066557086163,0.000549950154311278,0.000660598984033985,0.0013198193079805,0.00110149805090187,0.00108981035672738,0.000599653211664259,0.000513281307713079,0.000552772594645179,0.000511820642046602,0.000512538829261192,0.000460448051387454,0.000398561293333757,0.000429468034088764,0.000485135314117373,0.000518787534533893,0.000457109206806144,0.000468892797346283,0.000448819010838157,0.00047587047598142,0.000561471049571741,0.000583786309574723,0.000795416120839545,0.000830745227658508,0.000498523506144477,0.000471126903007132,0.000745299695135179,0.00118430782641847,0.0011499433322074,0.000984447103740445,0.00088410163009983,0.000719341002268132,0.000768220651033785,0.000811597462454189,0.00090563817844506,0.00107671839171629,0.00118437259738971,0.00129733970876033,0.00133190643159912,0.00117576228916803,0.0013100780295983,0.00121936036093747,0.0010788116040632,0.00103573049844573,0.000993071969969664,0.00104080782977924
"CH4","cok","light_oil","ktCH4",0.00294036489360774,0.00311667762856462,0.00309659771892515,0.00251601748049756,0.00242511512733781,0.00340345191620609,0.00336849757638641,0.00698001356188625,0.00788104150049414,0.00674594931626234,0.00743708258877241,0.0159040469832649,0.013287467024124,0.0125229630173384,0.00619255134544193,0.0038154192259968,0.00352301365547558,0.00369348628456949,0.00366351514955296,0.00371178143929171,0.00439374961485183,0.00426234788420058,0.00440153624108243,0.0042330261653881,0.00411859611101939,0.00317420437324515,0.00292728668007071,0.00268058461351007,0.00247613551262,0.00197416734550467,0.00188162566961783,0.00190027733202787,0.000932372610908435,0.00085781908283882,0.00114090680608847,0.00194362868277585,0.00186950760331442,0.00173779514810887,0.00163923563433357,0.0013089396899778,0.00175454467966059,0.00184666593239264,0.00184167569643666,0.00199768223981561,0.00169691830540852,0.00225458818015087,0.00186699090601738,0.00201283044537662,0.0023432095518153,0.00249395942002691,0.00258539896999624,0.0026546044876634,0.00252077353656125,0.00263913097206237
"CH4","cok","natural_gas","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cok","process","ktCH4",0.368879023525843,0.36889783354444,0.310842625089841,0.338058367387149,0.373008637725387,0.384671026371044,0.61922666757253,0.601365486270231,0.596322009239521,0.567974975219296,0.546720463970139,0.528675061473479,0.512017391030548,0.490317293361905,0.466167371786174,0.44730848303692,0.440948649886977,0.441565716309217,0.444703619998981,0.446178652529922,0.446436432469504,0.440838963479435,0.45954885672457,0.577532961346564,0.630548920591054,0.683684011134853,0.783555844881682,0.833311974388298,0.877667732770899,0.753119908980879,0.725107397485041,0.656674984925384,0.647189175387581,0.650458630999003,0.684114210994727,0.690268371495098,0.690604385913107,0.694289274994202,0.693746904009196,0.693187567717971,0.693073401271369,0.691348695753992,0.689661421113285,0.676866217919773,0.674812302727472,0.664264799266729,0.653914451730149,0.645299800482987,0.651540321889104,0.619256790620816,0.570348686233779,0.560255658324463,0.544609740759917,0.545461348729661
"CH4","col","biomass","ktCH4",48.4786767111586,55.6065204734508,46.4001208478753,47.4610553171064,45.7716942337002,49.8388936896276,49.421180482112,50.4988111563786,51.3781566260596,51.8904357435223,52.2925115337672,52.5926526412195,53.5301179848466,52.9737328888009,54.1021145799885,54.6829657973633,55.7659478581867,56.1415820710375,58.076436862515,58.8120974624227,58.4863149709334,57.5637867319221,50.7303794684955,49.2632997773136,51.8671773030498,51.7843996855226,50.7969801393794,29.3784730289262,28.4347960650651,30.2426193375169,27.1440150165979,24.4413339816865,24.5665871668535,28.1382865842166,22.5049848660324,22.5440824834268,22.0739302670223,22.9283320552007,23.4037018190695,24.3633007125085,23.1680253992621,21.8563601112902,22.4272286518424,38.5914120543728,37.4869078303712,36.231623140708,34.7134142829812,30.0532731400142,29.7957573395728,28.4823223794668,27.5009707949932,26.8257882009786,26.5060969529241,26.2713524173388
"CH4","col","brown_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","col","coal_coke","ktCH4",0.0147778254199453,0.0181278141253947,0.0125658711551031,0.0140078563696232,0.0131838648184689,0.00638593452144586,0.00638593452144586,0.0251317423102063,0.00679793029702301,0.0187458077887604,0.0148318479207775,0.0185398099009718,0.0133898627062574,0.0142138542574117,0.00453195353134867,0.0138018584818346,0.00823991551154304,0.0173038225742404,0.0115358817161603,0.0199817951154919,0.0463495247524296,0.0451628825813338,0.0466243247326891,0.067130787495222,0.0646221607911606,0.0575269039243235,0.0585123084141927,0.0721423744345683,0.050557777845659,0.0356404072906334,0.0206494208417999,0.0270807979568321,0.0340212773574256,0.0279551259840356,0.0137034371623113,0.0187103621850732,0.0355603724638361,0.0393826284561252,0.0308119182487785,0.0232613949688589,0.0203022866271809,0.0346196607893859,0.0271022247434954,0.046714786344095,0.0553026342510563,0.0554148052001693,0.054853194791416,0.0548845398877062,0.0527785498434731,0.0173899512535188,0.0141656522038569,0.016159408318018,0.0174898346710287,0.0263062179761135
"CH4","col","diesel_oil","ktCH4",0.0956477627691789,0.097948591686178,0.0942869495085539,0.0971531547103493,0.115477083765829,0.148698044083023,0.158853434390064,0.166276079099127,0.178403289807075,0.185720707947483,0.200078551370445,0.206577224098219,0.221082995243572,0.236888990243523,0.237265197323849,0.243752540281656,0.245676979751747,0.242413102337182,0.268947970523312,0.287500554387593,0.302531300257072,0.336813341076394,0.30347782760857,0.325945882651462,0.365024982776088,0.389483375845482,0.428731957909431,0.477118943083923,0.475101580311863,0.408959169369286,0.446419997051006,0.551136464485286,0.446210898470836,0.494650066802383,0.568269594915518,0.621150047504117,0.628990845397415,0.717557589187534,0.628298750029012,0.746981661236741,0.789770160576986,1.02974680697419,1.15102736008138,1.02840714553914,1.05588726602974,1.05610806467196,1.05462110599301,1.0253207865367,1.09940707968679,1.13492879410362,1.00903290541594,1.29631310148669,1.19908119432742,1.2043531846559
"CH4","col","hard_coal","ktCH4",0.382628832424303,0.454915022003947,0.463705670868355,0.470679185094557,0.57739541184682,0.512903675845688,0.534599297045485,0.546017428768859,0.566116011876229,0.562320016431132,0.555623603499787,0.557796969493455,0.498824965420672,0.506580745546623,0.489405122390044,0.542750380492253,0.570459450014724,0.607669862894514,0.552363818059904,0.62180575056975,0.591824277401215,0.586435198583042,0.612684276903601,0.83926203218456,0.798208729432224,0.670478568185519,0.69187332777662,0.836240249728418,0.77174753899325,0.773606353583944,0.759507103127074,0.660005549015705,0.722857904632413,0.617522188275706,0.367101290681505,0.380383380283686,0.447125180058652,0.492109115812706,0.417023348905492,0.48685873179495,0.399386389378916,0.702840351381106,0.402270956180263,0.897039906777657,0.926969505857673,0.810995547413967,0.793078530358093,0.792032968301931,0.774394814512447,0.694468262805063,0.62704870173837,0.644822753089718,0.469514653800158,0.707942709119854
"CH4","col","heavy_oil","ktCH4",0.13482857807991,0.145644952959513,0.153986320851386,0.155839292388127,0.146059451902298,0.132185815954729,0.139858703557439,0.136520530193802,0.0948550377746008,0.0773482395922039,0.0984380498744974,0.0653480180695834,0.0725601883588948,0.059320634795353,0.064649415971078,0.0608446949426796,0.0612780321500664,0.0662593273591833,0.0706969947042773,0.0678261902977969,0.0748871068917464,0.0828821741190519,0.0822617784468842,0.0884162540537139,0.0911921181540831,0.102564388146847,0.100580207340144,0.168621905835299,0.15096450365447,0.104672178285604,0.0738031441473878,0.0520165874236543,0.0653699788013419,0.0337862668990165,0.0193240805694857,0.0142186395829077,0.019849138582908,0.0210442856569827,0.0126202445234794,0.0128331266459787,0.0454500584828051,0.0159188541998813,0.0217608055383282,0.022277665613982,0.00824839784376177,0.0132740310541938,0.0216769949014351,0.0282494686447543,0.0300803739891418,0.0094813019726047,0.0214435610514778,0.0226930932157904,0.022560630445898,0.0245392227408782
"CH4","col","light_oil","ktCH4",2.29422564295583,2.3217799055991,2.43284938458087,2.62672311179175,2.93273105800579,2.994619613268,3.19014218718933,3.31394288959044,3.54621719479571,3.70257502343138,3.75996863529554,3.81536619706032,3.97541518859633,4.16590927045172,4.33323049218506,4.54427799471188,4.6095947917545,4.86339252131559,5.13210855629263,5.3927098098493,5.35371200465239,5.50308084168611,6.09764679384473,6.03954071256731,5.47471167545309,6.42930398326294,6.24148990554972,6.40715325825854,6.01394826059066,5.15755572664124,4.4145894117316,3.95930715401826,3.74557837290064,3.56496016360996,3.8209486945014,3.29307143116793,2.78994345855386,2.34880871552513,2.28617043782133,2.01171485670395,2.03928814137987,2.45594047018986,2.62055882808051,2.46333562664686,2.51911039122695,2.70597888778594,2.90026540188088,2.85423955639453,2.87186291497549,3.01560904812398,2.51475814247245,3.02499630712245,3.16852765602356,3.1132894483505
"CH4","col","natural_gas","ktCH4",0.221387186256686,0.255285163143776,0.333935222061935,0.394583858061325,0.463390104456578,0.55971574737483,0.609950195379953,0.655198787991953,0.956278805908123,0.970252336177111,1.07498663050341,1.16615881726409,1.27299318757492,1.34418136782114,1.4057602214952,1.34251751702939,1.67111368872252,1.84551456618097,2.02493613602137,2.1294544306597,2.39107306901849,2.77622828897884,3.12002241804116,3.28872167739479,3.71872101251658,3.9190984685035,4.26228313401657,5.70742436101984,6.48476891982354,6.86938319095912,6.9956126771267,7.55174639194535,8.60273372043362,8.54997744484772,8.51747363157463,9.15894177723694,10.6282923975004,10.794674382857,10.8233927502784,10.4647140737835,10.9037166298753,11.0837591930966,11.2503214466998,12.8848432200393,13.2556157557094,13.9948457680027,14.0922289735006,14.15994946275,14.5113735433816,13.1013763985912,13.5979842061013,13.4783821714264,15.1299497840476,15.6836358076171
"CH4","col","process","ktCH4",2078.23671457732,2142.80164262339,2136.96519414997,2141.01127165127,2157.5678309009,2168.93839791237,2187.20233344944,2201.73909609592,2212.20742695695,2186.39714680067,2185.07227870325,2247.31063432515,2307.02561676792,2307.0697346111,2316.31035940825,2354.69692339274,2717.6812843822,2996.49090949224,3002.6893603248,3137.2069646674,3251.20608650855,3186.27482785047,3247.38171278132,3302.30758562301,3330.45587513204,3652.93667805862,3787.80040194544,3813.07393758545,4025.68655160905,4102.87249089496,3846.78935064808,3671.64501779218,3636.04090462815,3589.91808090524,3581.69161702637,3624.32060945973,3654.55519593067,3691.2765485418,3851.5464589491,4031.68279012523,4326.74110437303,4517.476469627,4494.82859682165,4585.98071668242,4536.25510992701,4525.70312171663,4358.81987203177,4389.42311839347,4508.14357505499,4674.64026728679,4433.53820850454,4455.23984138936,4505.35289709416,4502.02520188075
"CH4","com","biomass","ktCH4",0.405452496244442,0.416612489101242,0.426850475787979,0.43129232715312,0.435092127211704,0.454060483317225,0.467203158252696,0.484854109441066,0.501322539917368,0.519804588183305,0.536964384250711,0.549490096744334,0.567277816688223,0.582686257080367,0.601597369969658,0.621016641271897,0.641609981139819,0.65945117021384,0.676891013486974,0.695506626037157,0.709134654197889,0.731558404312659,0.729488446254665,0.753720949007645,0.772732347775529,0.839039291517869,0.872249184313617,0.892536330662954,0.920677786673932,0.988838279227728,1.01519015810408,1.01777644247487,1.0470229270141,1.07945570629788,1.11442198270454,1.1642426405895,1.18445497740217,1.21994574293865,1.24332305508773,1.28450546595541,1.3383108896517,1.35753338357624,1.36892572860228,1.40440486636808,1.43985656020871,1.43646730066165,1.43897990901867,1.43129482765683,1.42769967936253,1.40379763314392,1.39762145026207,1.38766224985299,1.38372410067299,1.38366956054517
"CH4","com","brown_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","com","coal_coke","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","com","diesel_oil","ktCH4",0.000380417721411902,0.000405172399041512,0.0003883271566031,0.000415707836091305,0.000415993076610662,0.000472133888415035,0.000522770414467334,0.000536006950012327,0.000328599307123385,0.000252063718516892,0.000481617237854865,0.000446927602510034,0.000484541986898947,0.000466266257700695,0.00044101347438775,0.000550384768754471,0.000446676322901017,0.000508486254191381,0.000524623543156655,0.000596918075025954,0.000890378345005169,0.000914108136594954,0.000953264409908441,0.000953135262907611,0.000977254473506964,0.00103348622819268,0.00103005155688487,0.00104551560098783,0.00135238801344544,0.00146946760236076,0.00226998341294874,0.00258183941260698,0.00278169033424773,0.00367512197088323,0.00414937845985985,0.00431402605687576,0.00514742750687568,0.00370560327663164,0.00391527810559064,0.00473344644763347,0.00532358694134458,0.0048939935096586,0.00527402945885298,0.00635647055361204,0.00530412147046712,0.00575749305471153,0.0062698708127182,0.0070784912539603,0.00772245697508169,0.00809869111435765,0.00841036659270963,0.008876712852163,0.00946253408786922,0.00955131054658718
"CH4","com","hard_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","com","heavy_oil","ktCH4",0.000260396633460102,0.000278518681417655,0.000270399636449464,0.000277843654830914,0.0002835742921733,0.000319149293266017,0.000429722972598869,0.000346845416891999,0.000277296393959215,0.000220451192864697,0.000437004066501374,0.000458724437460487,0.000353753246726589,0.000348664031202152,0.000356913804684084,0.000413998423673705,0.000395249581141836,0.000477674769740541,0.000514139792296952,0.000521759331009218,0.000554868357201532,0.000560896392909415,0.000515571321328289,0.000492848471517211,0.000496283018457027,0.000500812898606667,0.000481284452101442,0.000457754216357784,0.000604824030664374,0.000652710823116358,0.000840067673482368,0.000966329581816188,0.000922273237128064,0.0011521275772196,0.00125446273248891,0.00128856784992634,0.00152077714057765,0.00122047937186237,0.00116615051823953,0.00136108855351017,0.0017154541311921,0.00150834621674103,0.00144079205848519,0.00154060505246077,0.00164471420945932,0.00203334144314003,0.00212133095244685,0.0024355135944712,0.00265013672682282,0.00266725253017802,0.00264784348948903,0.00241802819211271,0.00252296514789107,0.00238412274064476
"CH4","com","light_oil","ktCH4",0.000777800326211274,0.000747927467307933,0.00078902033715113,0.00088468698455014,0.000837995399499847,0.00111268339822526,0.00178614945532303,0.00204453883861858,0.00150688201643054,0.00101782888731185,0.00220856285024699,0.00248281887720847,0.00261315905918606,0.00249684195629969,0.00258475248456545,0.0028448747519052,0.00272459616196384,0.0023606497532436,0.00357842767312779,0.00347545231214441,0.00439670842175282,0.00426149733797294,0.00426641982846396,0.00416473543529212,0.00411615442980899,0.00419567361182224,0.00410359876154996,0.00392864975569085,0.00479949285918289,0.0049245940860846,0.00780826220408557,0.00797588946971988,0.00810074516798761,0.0103050518567077,0.01088579633451,0.0103933781719573,0.0124027613824212,0.00843836056207391,0.00801949361137078,0.0106471313209863,0.0120039946426566,0.0114368978296763,0.0121097551241361,0.0157961316853436,0.0131818935982048,0.0147358545520202,0.0160290870405811,0.0167286370092164,0.0156052518516207,0.0174088495497988,0.0167798428584763,0.018205774392771,0.0182541403910026,0.0168320922415556
"CH4","com","natural_gas","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","com","process","ktCH4",6.51095900732803,6.65142298749796,6.76401144817747,6.91097205808202,7.11924906960321,7.22660642062235,7.50896728063085,7.69739984798527,7.89404528616674,8.26810164658083,8.30046305661371,8.32744713925484,8.32262307157268,8.27041820219033,8.55093965934981,8.43587855707456,8.45080337688415,8.44264708214207,8.61655853366837,8.8514419603822,10.3981137601269,8.2052564083965,8.31785546679615,8.4850945767293,8.6364684951085,8.8493548712684,9.07458786513777,9.2030591150174,9.43593837003609,10.0183169233077,9.9453995266583,9.8352138315673,10.0393319888128,9.84781326685112,10.2521745027007,10.1311232887329,10.2050743669124,10.2570056816456,10.3590511330322,10.5086931914228,10.4606200274437,10.689309353476,10.8971455023567,11.1235175489733,11.3272625966855,11.4029054432233,11.6237416468213,11.8006033356565,12.0255620620285,12.4056379376071,12.5770066859893,12.4488791317426,12.6777675908623,12.8795568602923
"CH4","cpv","biomass","ktCH4",0.423582792853335,0.430655428535206,0.43372926981928,0.428173753918349,0.420363388977757,0.426147305906758,0.425374125109774,0.427886210356234,0.429444436839144,0.433770154267314,0.438330625409648,0.441576989845494,0.450897553233045,0.459083708007985,0.469666726300114,0.479394025362677,0.48841218484811,0.494134733402891,0.499194657042099,0.506206867000854,0.51101678117434,0.523855127144286,0.520483597110034,0.537927122689623,0.5526738186421,0.591377537679008,0.609703400750281,0.631822576810506,0.657563646704034,0.709755704937953,0.73540218085523,0.87939297031225,0.883637165100761,0.767710134871736,0.770427640324485,0.787352248733246,0.782267676724862,0.787773236102341,0.779824683162452,0.780245718813591,0.785992458633986,0.77468349644977,0.75416621971872,0.745752786373163,0.738933406699388,0.729277083321368,0.722549992515336,0.710961181893862,0.701665796802669,0.68276276388201,0.672851990834412,0.661391207062579,0.653021333517026,0.652994659417584
"CH4","cpv","brown_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cpv","coal_coke","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cpv","diesel_oil","ktCH4",0.000422317287064985,0.000467014176614451,0.000648689805041085,0.000799858656804095,0.000959335713849508,0.00112759438850515,0.000969652610404324,0.00109707679465083,0.00231517744336591,0.00292027244275451,0.00125879457428869,0.000321112940204352,0.000382651058576601,0.000368007975527798,0.000795653502162954,0.000865609813526644,0.000535278453109758,0.000726117390188504,0.000646290376034988,0.000807255257773851,0.00120230610909419,0.00129024051007773,0.00151324841663914,0.00151187373059714,0.00179531282219937,0.00184993541970643,0.00221664263057327,0.00225349852801772,0.00237688074388684,0.00256867512779923,0.00677676477351246,0.00829013557423611,0.00956762485947082,0.00982463141197765,0.0109701442694525,0.0179382590450318,0.0197917868131535,0.0241743305580929,0.0250392799281282,0.0241109546706308,0.0244518339025668,0.0286694427233076,0.0257795253892594,0.025748784316005,0.0253685877735532,0.0278530294525252,0.0304698718828838,0.0343673668506111,0.0373165864689362,0.0390659080493064,0.0407579694101372,0.0431204259496367,0.0456901759763005,0.0460489370654532
"CH4","cpv","hard_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cpv","heavy_oil","ktCH4",0.000271495821966581,0.000297075840897388,0.000416600657361885,0.000493926397664283,0.000604936594381884,0.000706529599802456,0.000793758489091395,0.000705362939612744,0.00192991732929724,0.00251274159247546,0.00113130264487346,0.000324557027973073,0.000289127618175866,0.000283643785403724,0.000675971257075235,0.000679448786498073,0.000482363593824866,0.000675285940783376,0.000620833910563653,0.000696037775914525,0.000720627686331716,0.000759816645337475,0.000778809520537594,0.000738651584088707,0.000836007117540819,0.000813420759128899,0.00101587555594121,0.000983608092196457,0.00111604029016354,0.001187898821984,0.0026536712087032,0.0034133597933272,0.00367564298507836,0.00387036502433924,0.00416950512002373,0.00635894600037454,0.00695351859946889,0.00822261628999445,0.00717908500287135,0.00727777962191415,0.0083029955469862,0.00944797674388431,0.00763573410876156,0.00696992351477811,0.00835420311832952,0.0104708414623808,0.0110109135785204,0.0125504131384208,0.013523391047414,0.0134747862190447,0.0132817554155465,0.0120844642473214,0.0125868573835991,0.0118875368542266
"CH4","cpv","light_oil","ktCH4",0.000993028061462838,0.000996704494842193,0.00152432043655109,0.00198615996640611,0.00225017187347671,0.00314278964981017,0.00399138760294622,0.00507734076510294,0.0128813852362892,0.0143218961054002,0.00697124850933305,0.00214669690049653,0.00249904223074396,0.00238392575808369,0.00569711154736424,0.00542025290851799,0.00386478259465007,0.00393876933803705,0.00522109833277986,0.00557765471371264,0.00626224417444429,0.00631888334264931,0.00708148192621588,0.0069082045527209,0.00801441248761576,0.00795524262033397,0.00909594329558609,0.008734174552118,0.00864866365180109,0.00890758255924155,0.0245337306459684,0.0270742504334481,0.0296361191770012,0.0292019395940043,0.0308362257926426,0.0472427863279054,0.0513595185785173,0.0595753396438149,0.0549969188554288,0.0573683481123731,0.0581920565743693,0.0712065950337094,0.0628085344466779,0.0668302011991131,0.0664819490841209,0.073974056159171,0.080366404673781,0.0836942366771617,0.0778204579745611,0.0866609049803838,0.0832055813115172,0.0904572864359586,0.0907733373289104,0.0838122996746352
"CH4","cpv","natural_gas","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","cpv","process","ktCH4",1.75323356483567,1.69215813999911,1.748810183205,1.6333143065472,1.55679586301014,1.51305237309137,1.54082512971961,1.56292261584661,1.59339048996069,1.61104350635168,1.63835839276673,1.7150803875606,1.80720217105396,1.599716819923,1.58379443985153,1.70258712303428,1.84725609136062,1.97179200635733,2.28356431188322,2.45124561446669,3.4565362319276,3.59345339005109,3.94933424915423,4.10822235673898,4.07155944836325,4.29949349810726,4.28870743722756,4.49337536361514,4.76802840018118,5.08979009165134,5.1680260464255,4.97277982879694,5.12680398694242,3.30967372482362,3.59854311166817,3.65434263232803,3.59548644910085,3.56418409741627,3.57716899133542,3.79001374894474,3.93295948093994,3.99435884816303,4.06036944151723,4.1269756937053,4.19636645952261,4.26571243482493,4.34358257524091,4.05052208398979,4.0863001816987,4.15157281393222,4.33645355506647,4.39853811374838,4.46761923089884,4.49203525795181
