"em","country","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"N2O","mda","1A2g_Ind-Comb-mining-quarying","ktN2O",4.67352914136697e-06,5.30488673948799e-06,5.66723462785163e-06,6.41680212773529e-06,7.08315109548904e-06,8.07591131789435e-06,8.41785423269579e-06,8.69706183113717e-06,9.00737896108305e-06,9.31404100253827e-06,9.59929357459891e-06,9.78145321438818e-06,9.63936040050523e-06,9.45811685939764e-06,8.95685459390437e-06,8.50847508962595e-06,7.91445976495948e-06,7.46462668990136e-06,7.17873433935243e-06,6.06407580840708e-06,8.8623098619466e-06,6.78298952885743e-06,0,0,1.52209834293298e-05,1.94267280824496e-05,2.02229782830347e-05,2.44595968824652e-05,2.43261230925375e-05,2.49428759943402e-05,5.27468315211636e-05,2.11376420382379e-05,2.37892661408384e-05,2.43308931767815e-05,2.47488688006225e-05,2.60407254173997e-05,4.9955097166268e-05,2.4856085243823e-05,2.52961302304615e-05,2.53840806089707e-05,2.56989803343048e-05,2.55149059185094e-05,2.7022958778636e-05,6.05526212624196e-05,5.64120773309434e-05,2.82060386654717e-05,2.82060386654717e-05,2.82060386654717e-05,0.000112824154661887,0.000113324551201047,0.000113224471893215,0.000113424630508879,0.000113324551201047,0.00011760122039578
"N2O","mda","1A2g_Ind-Comb-other","ktN2O",0.00270410516028526,0.00272042718403619,0.00289328704463504,0.00309549698123298,0.003289403934513,0.00335524418160519,0.00346813611976379,0.00346711653386652,0.00353773188373605,0.00352697835835755,0.00365287758011412,0.00352542021095331,0.00353903110705304,0.00346049702568906,0.00333007075768557,0.00317297020628621,0.00341396288277753,0.00352634809379723,0.00335239725031365,0.00326075789304823,0.00354463024924064,0.00301415320400742,0.00249282089299714,0.00093854644020471,0.000304024818350111,0.000477473252839548,0.00042992465870534,0.000442359721301006,0.00048309445049578,0.00035934526316947,0.000282306192161152,0.000280749425936284,0.000397056684802718,0.000373060644912385,0.000261126451205709,0.00120454012034958,0.000718446946143888,0.000972178476679236,0.000672255468301467,0.000672512401702437,0.00124564816725127,0.00137640014173986,0.00139055463436499,0.000833187889745971,0.00124668793766334,0.000983030062404363,0.00106357402907481,0.00132040875771578,0.00133962398481953,0.00151616388383519,0.000913186054147338,0.00094363498339661,0.000781137412221474,0.000846686174675793
"N2O","mda","1A2g_Ind-Comb-textile-leather","ktN2O",7.1102819071293e-05,8.18535812302916e-05,8.47288294306522e-05,8.66937715370374e-05,9.09629182348492e-05,9.68253544146281e-05,9.97834595679413e-05,0.00010404319883953,0.000108859565371273,0.000114011615403173,0.000122241516556512,0.000129597277533235,0.000138069661851694,0.000150873498412529,0.000167502068998599,0.000180935867543697,0.000180923843495913,0.000198056146246695,0.000256185916864597,0.000288746783764992,0.000298003686861359,0.000251357750709688,0.000394330635790974,0.000262526181999809,0.000346794324182479,0.000338247365482854,1.33279687226839e-05,1.59433416387168e-05,4.06874070944736e-05,1.05316322345247e-05,1.11356491377214e-05,1.19249305762805e-05,1.34208605991611e-05,1.45897198505601e-05,1.36109753563037e-05,7.28827617084446e-07,1.7724826964805e-07,5.2543037323772e-07,8.04934567860042e-07,1.62119829919032e-06,2.46196487381405e-06,1.03769978616655e-05,1.01273939738508e-05,1.8262241007841e-06,2.90229992712827e-06,7.63725213927629e-06,7.73733144710829e-06,8.43788660193236e-06,9.43867968025245e-06,5.40428262292848e-06,1.00391555272445e-05,6.60523431691262e-06,5.30420331509649e-06,5.7677235832858e-06
"N2O","mda","1A2g_Ind-Comb-transpequip","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97617213416227e-07,0,0,0,0,0,0,0,0,4.43471428865199e-06,4.534793596484e-06,4.63487290431601e-06,5.13526944347606e-06,1.02705388869521e-05,5.83582459830012e-06,1.41047773286121e-05,9.87022165562405e-06,9.95767830999939e-06
"N2O","mda","1A2g_Ind-Comb-wood-products","ktN2O",1.92969740900132e-05,2.21393998376329e-05,2.30930890303337e-05,2.42467786606098e-05,2.57911467073335e-05,2.7989611764789e-05,2.89399368566516e-05,3.00952287446794e-05,3.13961095646361e-05,3.276237403815e-05,3.47402389147662e-05,3.64352297911152e-05,3.80356198672642e-05,4.04876924382941e-05,4.34063647086768e-05,4.57208631892851e-05,4.51243749246829e-05,4.81980770538816e-05,5.98675123768528e-05,6.54495228502781e-05,7.01515887714255e-05,5.20986677459314e-05,4.09367407477153e-05,3.57720503256614e-05,7.66981647159768e-06,1.0103746704537e-05,8.85870974980787e-06,1.06288944258112e-05,9.06284171883211e-06,6.99158778594499e-06,3.74307534041054e-06,2.99998253491333e-06,3.37631713186442e-06,3.62584753682558e-06,1.40500390774748e-06,2.47684777389979e-05,8.38597013358855e-06,1.97526791645832e-05,5.19680066958316e-05,2.04955491646526e-05,8.5489633013856e-05,0.000140949151231717,0.000192054601467301,6.23124851179071e-05,7.18561423889199e-05,5.76512857524758e-05,2.21735714432599e-05,1.3304142865956e-05,2.21735714432599e-05,4.43471428865199e-06,3.54777143092159e-05,1.77388571546079e-05,8.86942857730396e-06,8.86942857730396e-06
"N2O","mda","1A3aii_Domestic-aviation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","1A3b_Road","ktN2O",0.079969958873465,0.0889988454341239,0.0924136645151896,0.0950939207269865,0.0986364619463674,0.0984620667512387,0.100486084137935,0.101635487889185,0.1031324735745,0.105154386025888,0.109274222989804,0.109007543678859,0.107977230298966,0.1089393910828,0.110583773757526,0.111355288594732,0.106651631043581,0.109757863273728,0.1143979623637,0.109788242187883,0.106663023805373,0.0756549728885584,0.0662451746568933,0.0448137537388822,0.0441671121615694,0.0475571700992501,0.042656323604131,0.0420025359644232,0.0339654812309712,0.026927950514916,0.0287128351940484,0.0329638938915802,0.045720194996357,0.0594719009395022,0.0629769780681124,0.0608734535898558,0.0685801931339971,0.0816302665164591,0.10089913053684,0.0814833292567079,0.10056052148508,0.10436932022937,0.0890594081471068,0.0927969157396561,0.0988145252923986,0.0938841547303863,0.0868822228496348,0.0848762416968082,0.0884348869316294,0.0914130235371029,0.0822435647885666,0.0957825435422019,0.0902098777952786,0.0916553808753306
"N2O","mda","1A3c_Rail","ktN2O",0.0955629417405577,0.102541786741471,0.110215975888379,0.124532216494414,0.137201880102156,0.154291216600066,0.160675140399598,0.165722453002254,0.171360840306157,0.17673497157528,0.18173423058031,0.185205857735422,0.182699843520425,0.164849331895711,0.141666741560219,0.122223665335851,0.102856156529708,0.0952837126431724,0.0859544927098123,0.0721656466306633,0.0977982413941891,0.0527025598720585,0.107359662111879,0.0703025102035079,0.026563149321233,0.0268934834126053,0.0275611154603008,0.0249903742730984,0.02071212,0.01462032,0.01096524,0.0121836,0.02680392,0.01462032,0.01949376,0.02680392,0.03411408,0.03411408,0.03167736,0.01703702,0.01703702,0.01582009,0.01703702,0.01095237,0.00121693,0.00730158,0.01582009,0.0121693,0.00730158,0.00851851,0.00608465,0.00608465,0.00608465,0.00631293412698413
"N2O","mda","1A3di_Oil_Tanker_Loading","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","1A3dii_Domestic-navigation","ktN2O",1.3404197377361e-05,1.49315102594135e-05,1.67075050517758e-05,1.83114676639985e-05,1.97709937259585e-05,1.9818947552229e-05,2.04369525266634e-05,2.0915199762655e-05,2.14107061590691e-05,2.17484919144486e-05,2.20851680071649e-05,2.29895310646793e-05,2.3329929782707e-05,2.29151822567476e-05,2.22881247034862e-05,2.18175189333761e-05,2.63008961696083e-05,2.55405760070675e-05,2.59696528342474e-05,2.48927248396231e-05,2.88556878549683e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0.00018,0.00018,0.00018,0,0.00018,0,0,0,0
"N2O","mda","1A3eii_Other-transp","ktN2O",0.0011675295799349,0.00129828418090232,0.00134962246249533,0.0013901415024669,0.00144311995209357,0.00144170422196924,0.00147178017585307,0.00148946598630507,0.00151220907271012,0.00154226389032475,0.00160265784282215,0.00160130250964375,0.00158854933749935,0.00160624882610898,0.00162996509431985,0.00164496048892891,0.00158203100749702,0.00163120016798797,0.00170676174353352,0.00164916439715344,0.00160938396275907,0.003336780615188,0.000221921229888931,0.000335851260604023,0.000480942776420071,0.000870105870119147,0.00259031643282332,0.00205044352545884,0.000978490662008052,0.00120679903782869,0.00143485602090386,0.000830624882624008,0.00138452892050895,0.00116387413580503,0.00239966907505885,0.000613040446265657,0.000391951021515307,2.7703359150218e-05,1.74515454847411e-05,5.30301663716947e-05,5.81124200048186e-05,7.58930739842184e-05,0.000536815652843248,0.000533664174559266,7.58106771814525e-05,8.24953582385826e-05,7.32109147820355e-05,8.21833517656539e-05,7.62017271099083e-05,7.32109147820355e-05,9.258720766236e-05,6.96051760902846e-05,3.37007098190839e-05,3.501219423635e-05
"N2O","mda","1A4a_Commercial-institutional","ktN2O",0.00164902085330482,0.00131585090800615,0.0013749836837181,0.00146487313494534,0.00155210452117485,0.00160785617324472,0.00166535771241181,0.00165264298818629,0.00168628692260957,0.00167151719163504,0.00174410668178845,0.00163475762830766,0.0016310356373305,0.00171024360433633,0.00169846533047462,0.00168695671303841,0.00137613141378654,0.00142529778984546,0.00127515928912171,0.00123768958691155,0.00128606276680015,0.00114794397223149,7.27494110491432e-05,0.00865119146973468,0.00800019799807109,0.0088639429203613,0.00664913943670874,0.0067715011168231,0.00635343348651782,0.00365372585314757,0.00168907642337706,0.00196276010964825,0.00259840396872679,0.00352484131332584,0.00299447130398903,0.00308420624305913,0.00320083779713353,0.00247478225289715,0.00320034661148869,0.00426127769038102,0.00578717732110791,0.00491044595678626,0.00456083920376723,0.00456582374641998,0.00509063500879677,0.00436023902008966,0.00471065268499943,0.00515141499032284,0.00511626173602486,0.0046934473597153,0.0040439481437978,0.00451623981624403,0.00432821389400374,0.00439021323117436
"N2O","mda","1A4b_Residential","ktN2O",0.0330310174901189,0.0326618565860807,0.0328060293105859,0.032957246977406,0.0330722111584921,0.0330667831326308,0.0330375058047225,0.0328580490853513,0.0327217873641886,0.0325406811410504,0.0325537013454325,0.0322996698263003,0.0322256041874947,0.0321485011021964,0.0319987917173951,0.0319251997872117,0.0327351200879533,0.0333972433726922,0.034464899459028,0.0354170445135115,0.0357623831596191,0.0357386854160445,0.0356757868924152,0.27696528160519,0.269329538755715,0.253686757797719,0.200928737247698,0.184625862526048,0.137774028578234,0.103129677674542,0.0826168453460933,0.0871478453062715,0.104346586360631,0.101567494506351,0.0922004138965114,0.0844112456241752,0.0857573372077854,0.0744229084124836,0.0911359792771523,0.0878592285618258,0.156796853492686,0.159013168610547,0.155780391234508,0.161792260990715,0.167691538179544,0.170200829462744,0.182547509147214,0.200604130908191,0.198797268954067,0.170375505565906,0.15683264947958,0.166956845110492,0.136735474635346,0.136926006144252
"N2O","mda","1A4c_Agriculture-forestry-fishing","ktN2O",0.00188964995221816,0.00217487162918348,0.00229655554045183,0.00240689082369416,0.00252624824645233,0.00253284286274201,0.00259684925443566,0.00262393536045571,0.00266965825199265,0.00270525227477904,0.00279815120576915,0.00279035343083439,0.00278535154915084,0.00264218650426293,0.00253923687674771,0.00239736783535245,0.00241720984022552,0.00240539558780728,0.00242638762609972,0.00230975476717384,0.00238396521474624,0.00173881712645871,0.00133791511654118,0.00851598317351615,0.00732253839394665,0.00804181617681161,0.00629794401224035,0.00624621602789024,0.00410239293524843,0.00222920147231019,0.00127690823052958,0.00136227958408017,0.00198824467064246,0.00180817918032317,0.00148641979949958,0.0012746981327658,0.00133929999508109,0.00101009433461919,0.00167659411135892,0.00162042874779319,0.00302235718620614,0.00279823543266707,0.00223178756172453,0.0024920442628656,0.00257177281165842,0.00223480893022194,0.00324991647428537,0.00435848705558981,0.00439764228566756,0.0048603663247426,0.00496332750559231,0.006290390103033,0.00534445451175834,0.00553148221113128
"N2O","mda","1A5_Other-unspecified","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222870834172725,0.000321398720650062,0.00055810649473838,0.000424150417987614,0.000460324593119454,0.000477881399191908,0.000198028939596817,0.000217772640640543,0.000268654906021469,0.00035637316738633,0.000271503621844837,0.000212075208993807,0.000423818910037533,0.000583827019916226,0.000602709285297152,0.000475793470358668,0.000188613246585219,0.000209482792126712,0.000262608636624479,5.77309812042938e-05,0,0.00052,0.00146944113269046,0.001236,0.001708,0.0022,0.001368,0.002736,0.001828,0.003416,0.003416
"N2O","mda","1B1_Fugitive-solid-fuels","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114618,0.000114618,0.000114618,0.000114618,0.000114618,4.5822e-05,5.72880000000002e-05,0.000114618,0.000114618,0.000114618,0.000114181066620196
"N2O","mda","1B2_Fugitive-petr","ktN2O",9.58348428766427e-07,9.7194547813793e-07,9.85712893880311e-07,9.99249421864977e-07,1.01197437671513e-06,1.02350756681126e-06,1.03364849839609e-06,1.04263045875367e-06,1.05103013405023e-06,1.05965909742027e-06,1.06908043771402e-06,1.07941813045958e-06,1.09041409326726e-06,1.10176651904499e-06,1.11301256582119e-06,1.12375444544977e-06,1.13395269905297e-06,1.14353400777007e-06,1.15201979940121e-06,1.15882432290283e-06,1.16353405990057e-06,1.16605836162118e-06,1.16651960390853e-06,1.16500976860606e-06,1.16171281940063e-06,1.15686017727802e-06,1.1503577274825e-06,1.1424227604558e-06,1.13398415950956e-06,1.12624968624014e-06,1.12006903958961e-06,1.11591652593324e-06,1.11355272586407e-06,1.11223005361693e-06,1.110813e-06,6.94287000000001e-07,5.55422999999998e-07,1.110813e-06,2.082828e-06,2.360523e-06,1.524636e-06,1.800999e-06,1.56306e-06,1.386708e-06,1.109265e-06,9.70797000000002e-07,8.32902000000002e-07,6.94433999999999e-07,7.08099000000001e-07,6.66045e-07,7.47810000000001e-07,6.79386000000002e-07,6.52239e-07,6.52238999999999e-07
"N2O","mda","1B2b_Fugitive-NG-distr","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","1B2b_Fugitive-NG-prod","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","1B2d_Fugitive-other-energy","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2A1_Cement-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2A2_Lime-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2Ax_Other-minerals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2B2_Chemicals-Nitric-acid","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2B3_Chemicals-Adipic-acid","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2B_Chemical-industry","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2C1_Iron-steel-alloy-prod","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2C3_Aluminum-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2C4_Non-Ferrous-other-metals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2D_Chemical-products-manufacture-processing","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2D_Degreasing-Cleaning","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2D_Other-product-use","ktN2O",0.00102446755836201,0.0010985235533736,0.0011140814905295,0.0011293832927526,0.0011437630092174,0.0011567987706229,0.0011682615622056,0.0011784135456025,0.0011879056048783,0.0011976598257913,0.001208305998941,0.0012199917785828,0.0012324188428538,0.0012452527096652,0.0012579600156862,0.001270103824855,0.0012816268834806,0.0012924568711115,0.0013020483710084,0.0013097384456979,0.0013150630389488,0.0013179136700837,0.0013184349800058,0.0013167294226883,0.0013130019060775,0.0013075176051625,0.0013001710526183,0.0012912003032646,0.0012816630437064,0.0012729213091162,0.0012659363588301,0.0012612415561787,0.0012585626861164,0.0012570650500973,0.0012554649601051,0.0012528614238466,0.0012489531061067,0.0012441076358478,0.0012389216567958,0.0012342810944832,0.0012307976593965,0.0012286551660171,0.0012275492657777,0.0012270249425034,0.0012264162453689,0.0012252229579171,0.0012233034525968,0.00122077223679,0.0012177151910327,0.0012143055830738,0.001210670576374,0.0012068475364999,0.0012026288434884,0.00119804432198885
"N2O","mda","2D_Paint-application","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2H_Pulp-and-paper-food-beverage-wood","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","2L_Other-process-emissions","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","3B_Manure-management","ktN2O",1.25135198950749,1.31915944028139,1.35710492109347,1.36706207601401,1.40320148922649,1.43795519977201,1.42190341640975,1.41871381480446,1.44823078595974,1.46669189120067,1.47967406527922,1.47706797108261,1.48840204065539,1.50470807987561,1.53538083517845,1.53883651360125,1.53160320360847,1.54327638446517,1.50743986862182,1.5161891502221,1.49797279160795,1.4595254553316,1.5144,1.3347,1.4862,1.4425,1.3942,1.2107,1.0623,1.0174,0.946399999999999,0.862399999999998,0.8979,0.9204,0.8691,0.821400000000001,0.817499999999999,0.8135,0.660699999999998,0.649699999999999,0.691400000000002,0.727600000000001,0.664099999999999,0.659099999999998,0.670500000000002,0.6308,0.617000000000001,0.670999999999999,0.648599999999999,0.604200000000001,0.6011,0.5211,0.507899999999999,0.5079
"N2O","mda","3D_Rice-Cultivation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","3D_Soil-emissions","ktN2O",1.66847267058338,1.83505027274264,1.94897835653045,2.07016382180047,2.19050862908542,2.33987011205444,2.30565549244928,2.36865488884828,2.42736047324804,2.41542380008513,2.57165104741363,2.59924478038397,2.73013499296264,2.97920395725362,3.00338600126574,3.13359655116539,3.22916916654101,3.2961706354239,3.23198532947864,2.93909880924556,3.44148693464808,3.23742799011844,2.7402,2.4236,2.4766,2.4234,2.4066,1.1826,1.0186,0.923900000000002,0.9098,1.3808,1.0627,1.0549,1.0325,1.0192,1.0112,1.1069,1.0132,0.8992,0.9929,1.1591,1.236,1.4141,1.5402,1.4467,1.685,1.7082,2.0703,1.7738,1.8574,1.8754,1.7176,1.7176
"N2O","mda","3E_Enteric-fermentation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","3I_Agriculture-other","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","5A_Solid-waste-disposal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","5C_Waste-combustion","ktN2O",0.0560926746942774,0.0568885176719504,0.0576943322895132,0.0584866329162395,0.0592314317091252,0.0599064758379941,0.0605000302900181,0.0610257495016659,0.061517387239888,0.062022445338525,0.0625738817059447,0.0631789526998131,0.0638225526121284,0.0644870165033678,0.0651452539715775,0.0657739822519448,0.0663708917940724,0.066931691203642,0.0674283693795548,0.067826641982472,0.0681023055484359,0.0682500543535617,0.0682770511250939,0.068188679612269,0.0679957073135591,0.0677116794299412,0.0673310873716171,0.0668666492708406,0.066372733192362,0.0659200301044133,0.0655582733658808,0.0653152243967391,0.0651768698439037,0.0650994530903942,0.0650165121420161,0.0648813098133713,0.0646775700161889,0.0644248927187031,0.0641550654490126,0.0639154495953258,0.0637386441493949,0.0636345271206877,0.0635868224209339,0.063570593147874,0.0635491517813507,0.0635491517813507,0.0635491517813507,0.0635491517813507,0.0635491517813507,0.0635491517813507,0.0635491517813507,0.0635491517813507,0.0635491517813507,0.0635491517813507
"N2O","mda","5D_Wastewater-handling","ktN2O",0.155128104,0.157332048,0.159560358,0.16175207174175,0.168631770675,0.17217512008125,0.1706043569505,0.16877788817325,0.171803738127,0.174896558523,0.1730579133285,0.17473217634975,0.1765099392615,0.178348584456,0.18193455137175,0.18725566368975,0.18896036780325,0.19239412906125,0.1938309405,0.1949694615,0.1955656425,0.18494825625,0.18829740225,0.18202394325,0.1787587115925,0.180750656655,0.180227121705,0.181199387985,0.179860943955,0.1813003624575,0.18216154896396,0.18148603488385,0.18189139169124,0.18509781003021,0.18828070763515,0.19340100594342,0.19201289510475,0.18840154346541,0.18242626780065,0.1817429635267,0.1804566559488,0.18091456802054,0.17920903961862,0.17810447398682,0.17904363077925,0.18040918908025,0.18115145171646,0.18154370568378,0.17930370037988,0.17880164922015,0.17826640899569,0.173911799952,0.17246386959911,0.171806422937695
"N2O","mda","5E_Other-waste-handling","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","6A_Other-in-total","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","6B_Other-not-in-total","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","7A_Fossil-fuel-fires","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","mda","7BC_Indirect-N2O-non-agricultural-N","ktN2O",0.226922577769445,0.226638421309525,0.242399370226048,0.262569099351342,0.280360080130579,0.302513728379963,0.315413989846773,0.320402086334952,0.332793475280458,0.341675598708053,0.356310727497328,0.353019717364951,0.354134835370022,0.352876952123868,0.351699512823776,0.351406231337999,0.358352716168569,0.367210075386559,0.36571881471164,0.360106889130845,0.417222754910548,0.362708206546178,0.34840147787964,0.268418744695968,0.20134885268668,0.170340892843395,0.151248205625121,0.136401001335716,0.118247378580695,0.0851634130611652,0.078782957208249,0.0809603617435039,0.093246242073939,0.103608777942434,0.102254757654889,0.104794332012613,0.104818126647156,0.107337770057999,0.120328393652616,0.112471026892047,0.161871355392895,0.166439020288972,0.155577276505895,0.15603478994308,0.158068429401395,0.164750216116897,0.167967566605688,0.174377720546216,0.177803211685389,0.17223100501865,0.162060461850117,0.175571130570961,0.186961399574752,0.186248687119386
"N2O","mdg","1A1a_Electricity-autoproducer","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173600460350188,0.00178765694628938,0.00205978905405607,0.00283841030368893,0.00240301333521363,0.00316549987255352,0.00318369871930287,0.0026454150212673,0.00285926604168255,0.00253446763821637,0.0010376338610831,0.000764237596885864,0.000669952042296337,0.000600451343598398,0.000547614610563688,0.00123639295919561,0.043853081630854,0.218044227370092,0.279946990348371,0.313389014295854,0.358256213472277,0.374992822103359,0.378375885581246,0.330296115848931,0.34292906296046,0.170109229321109,0.335112148566021,0.367223160011564,0.403713648512177
