Party,Year,Sector,CTE_GOSAT,CTE_SURF,GELCA_SURF,LMDzPYVAR_GOSAT1,LMDzPYVAR_GOSAT2,LMDzPYVAR_GOSAT3,LMDzPYVAR_GOSAT5,LMDzPYVAR_GOSAT6,LMDzPYVAR_SURF1,LMDzPYVAR_SURF2,MIROCv4_SURF,NICAM_SURF,NTF-4DVAR_NIES_GOSAT,NTF-4DVAR_NIES_SURF,TM5-4DVAR_GOSAT1,TM5-4DVAR_GOSAT2,TM5-4DVAR_SURF1,TM5-4DVAR_SURF2,TM5-CAMS_GOSAT,TM5-CAMS_SURF,SURF_med,SURF_min,SURF_max,GOSAT_med,GOSAT_min,GOSAT_max,
BRA,2011,anthropogenic (method 1),26.02255144,24.08425144,24.11986144,20.48484144,23.83526144,20.27303144,21.67513144,23.56853144,17.08133144,17.89123144,25.03873144,18.46372144,21.01143144,19.23963144,22.25928144,28.53137144,20.94582144,32.63112144,22.85155144,27.94126144,20.94582144,16.24476144,36.96973144,22.25928144,19.12387144,29.68353144,0.511768565
BRA,2012,anthropogenic (method 1),25.27346054,23.98826054,21.41066054,19.96966054,22.39206054,18.71996054,20.72246054,22.83906054,16.43236054,17.55506054,26.45356054,18.22114054,19.80896054,18.69776054,24.09576054,29.79546054,21.15786054,33.08076054,22.72946054,27.05166054,21.15786054,15.73244054,38.54256054,22.39206054,17.67166054,30.77096054,1.628839463
BRA,2013,anthropogenic (method 1),24.91923325,25.74293325,21.40442325,20.04772325,22.08642325,19.56802325,20.82962325,22.81392325,16.84472325,17.76742325,26.69812325,18.47753325,19.41142325,18.98752325,23.59192325,29.79221325,20.86343325,33.36284325,22.32112325,27.26932325,20.86343325,16.05856325,39.51622325,22.08642325,18.48651325,31.61872325,0.523276754
BRA,2014,anthropogenic (method 1),26.84915993,24.55205993,26.71375993,20.77465993,24.01305993,20.61545993,21.42865993,23.67895993,17.43065993,18.21015993,29.20375993,18.83672993,18.67145993,18.53155993,25.74805993,31.06225993,23.27935993,35.96465993,28.52945993,32.21525993,23.27935993,16.62032993,44.17175993,23.70360993,18.06205993,33.01245993,1.154440075
BRA,2015,anthropogenic (method 1),27.30508142,25.30988142,26.25508142,19.89058142,24.00898142,21.59508142,22.29478142,24.83648142,17.20588142,17.91238142,30.64318142,19.24041142,18.19358142,18.53008142,25.56948142,32.83378142,22.50218142,34.87668142,24.14798142,27.22008142,22.50218142,16.43531142,44.37118142,24.00898142,17.49558142,33.86748142,1.689618584
BRA,2016,anthropogenic (method 1),27.02249163,26.08869163,,21.02259163,23.67109163,21.07119163,21.85749163,24.24579163,18.43389163,18.62509163,28.31769163,19.69025163,18.97229163,18.45219163,22.06969163,31.08079163,22.82839163,35.35319163,24.88809163,24.58509163,21.75829163,17.47495163,42.41069163,22.61734163,18.36559163,32.86829163,1.455908366
BRA,2017,anthropogenic (method 1),29.20747548,27.58387548,,21.13277548,25.89117548,22.28937548,22.60797548,24.80847548,,,,20.16057548,20.96227548,20.81407548,24.30357548,31.26037548,21.42297548,33.51787548,27.20047548,22.88597548,21.82547548,19.72767548,33.99927548,24.30812548,19.85627548,32.97247548,1.422224519
CHN,2000,anthropogenic (method 1),,38.01713425,35.41083425,,,,,,,,33.28143425,33.54943425,,36.93143425,,,35.22888425,37.59933425,,34.13643425,35.41083425,25.45998425,44.74433425,,,,0.122165748
CHN,2001,anthropogenic (method 1),,46.3539387,38.7079387,,,,,,,,35.5876387,34.5885387,,39.8772387,,,38.2545587,40.2334387,,36.7854387,38.7079387,28.1639587,49.5886387,,,,0.073261298
CHN,2002,anthropogenic (method 1),,30.17569241,38.59549241,,,,,,,,33.03779241,34.77749241,,35.92129241,,,37.31084941,39.37619241,,37.87939241,35.92129241,24.75584941,47.52279241,,,,0.049107591
CHN,2003,anthropogenic (method 1),,30.98811605,44.25761605,,,,,,,,35.48771605,31.67251605,,41.60071605,,,40.39894605,43.49581605,,39.16141605,39.16141605,24.65074605,53.72621605,,,,0.178583945
CHN,2004,anthropogenic (method 1),,28.76920746,42.12230746,,,,,,,,40.17670746,32.58650746,,40.49280746,,,34.72038746,38.82380746,,37.51830746,38.06860746,23.97328746,50.79470746,,,,0.187192544
CHN,2005,anthropogenic (method 1),,34.49504063,46.93394063,,,,,,,,38.39944063,38.17874063,,40.92074063,,,35.66532063,39.99224063,,39.01964063,38.78274063,26.38252063,54.88424063,,,,0.084959371
CHN,2006,anthropogenic (method 1),,36.6213373,48.4317373,,,,,,,,39.8206373,37.7098373,,46.7282373,,,38.0712173,43.0597373,,39.1879373,39.8206373,29.8764173,56.6014373,,,,0.1109627
CHN,2007,anthropogenic (method 1),,42.56390524,51.57850524,,,,,,,,43.89300524,38.73010524,,47.09450524,,,38.03833524,43.96900524,,39.54970524,42.56390524,32.96833524,59.95000524,,,,0.105994762
CHN,2008,anthropogenic (method 1),,40.84397889,51.68197889,,,,,,,,40.86407889,40.58687889,,43.83497889,,,37.55142889,43.58667889,,38.54547889,40.86392889,30.75412889,59.55937889,,,,0.102421115
CHN,2009,anthropogenic (method 1),,37.37837784,54.33057784,,,,,,,,40.44727784,35.29487784,,42.89917784,,,36.18903784,41.62047784,,33.69027784,37.90202784,30.05043784,59.55127784,,,,0.11232216
CHN,2010,anthropogenic (method 1),59.27035938,39.18235938,55.13035938,51.12765938,44.03945938,51.70935938,60.59705938,51.05055938,60.91475938,51.34205938,42.47765938,41.21515938,60.20055938,48.34845938,41.97032938,49.04385938,38.41232938,45.50595938,44.62995938,34.49435938,42.47765938,31.35802938,63.55665938,51.05055938,39.05732938,64.59735938,0.12124062
CHN,2011,anthropogenic (method 1),56.74692212,37.82092212,56.20582212,53.50592212,38.03842212,48.74282212,57.68042212,47.71522212,59.37762212,51.06142212,47.75602212,38.04562212,59.64982212,50.47972212,38.54492212,47.01192212,35.60607212,40.74132212,43.50702212,36.03382212,40.84372212,30.40277212,64.42602212,48.74282212,34.43192212,62.09692212,0.081477881
CHN,2012,anthropogenic (method 1),52.08022836,38.78422836,54.46382836,54.51192836,39.90902836,51.61842836,60.09992836,51.25602836,59.65622836,54.26962836,44.78152836,37.90202836,60.95802836,55.79182836,43.15489836,51.28632836,38.14373836,44.14652836,37.92922836,41.94762836,44.14652836,30.84803836,62.62852836,51.28632836,34.09689836,63.66922836,0.065971636
CHN,2013,anthropogenic (method 1),63.31750758,41.44050758,55.22610758,56.82540758,45.54570758,53.13490758,60.57920758,50.14870758,61.02740758,54.07490758,44.94680758,41.82530758,62.30860758,53.52310758,47.13182758,55.20080758,41.23889758,47.05970758,37.51450758,39.73570758,44.94680758,34.77289758,63.30280758,54.22205758,36.37782758,65.15750758,0.072392422
CHN,2014,anthropogenic (method 1),64.36325819,43.14425819,56.86665819,60.27225819,47.74765819,54.70455819,61.63155819,51.94765819,60.49775819,52.39655819,41.33335819,37.51415819,63.33285819,56.56915819,44.60449819,51.36565819,40.59471819,47.83965819,40.71085819,38.97805819,44.70850819,33.00681819,64.57525819,53.88555819,37.92249819,66.92225819,0.094641811
CHN,2015,anthropogenic (method 1),65.20749732,40.24649732,51.12129732,55.82699732,45.15349732,53.41769732,62.13949732,52.09659732,62.10859732,54.80909732,44.44159732,42.99959732,62.87069732,52.15519732,44.70282732,53.14819732,37.11231732,42.25509732,44.83889732,40.74789732,43.61789732,32.78431732,63.82059732,53.24409732,40.74582732,67.23149732,0.067502678
CHN,2016,anthropogenic (method 1),65.47985133,41.38585133,,60.42595133,44.95525133,56.09875133,62.51225133,54.09045133,64.18385133,58.66225133,44.05045133,43.39675133,63.38435133,55.48935133,44.08738133,52.42055133,40.45273133,47.90495133,44.43745133,46.45745133,46.10560133,34.60173133,65.67145133,54.97300133,38.90338133,67.54685133,0.048748669
CHN,2017,anthropogenic (method 1),70.60528802,41.19228802,,60.75728802,46.06168802,57.97438802,66.55498802,56.84578802,,,,41.13408802,64.64248802,56.78948802,46.91451802,55.65988802,39.36244802,46.16788802,41.62928802,42.53858802,42.53858802,33.93944802,57.77128802,56.84578802,39.95551802,71.74228802,0.059311982
EUA,2000,anthropogenic (method 1),,30.65866945,27.21515945,,,,,,,,26.85718945,21.52855945,,33.68165945,,,13.11320945,15.47634945,,28.82395945,26.85718945,13.11320945,35.50045945,,,,0.022840552
EUA,2001,anthropogenic (method 1),,30.57746504,25.77734504,,,,,,,,24.67266504,19.45836504,,32.15755504,,,13.28359504,15.66062504,,31.44175504,24.68456504,13.28359504,34.87085504,,,,0.008844958
EUA,2002,anthropogenic (method 1),,31.2195684,26.1906284,,,,,,,,26.4066884,21.2865184,,33.3469784,,,14.1133244,16.6117984,,22.7897284,24.2398284,14.1133244,33.6174784,,,,0.009021605
EUA,2003,anthropogenic (method 1),,31.05850148,26.09150148,,,,,,,,23.80796148,20.88658148,,33.11307148,,,14.60725248,16.68570148,,17.51817148,22.20395148,14.56375248,33.43527148,,,,0.022328519
EUA,2004,anthropogenic (method 1),,30.58932441,24.51605441,,,,,,,,22.01598441,20.27025441,,31.60593441,,,13.94014341,16.38033441,,19.64155441,21.81280441,13.08714341,31.66165441,,,,0.007645595
EUA,2005,anthropogenic (method 1),,33.63673152,25.70899152,,,,,,,,22.55903152,19.52654152,,30.62334152,,,13.31081152,15.58840152,,16.66905152,21.40598152,13.27741152,34.08699152,,,,0.021308482
EUA,2006,anthropogenic (method 1),,30.44142671,23.66423671,,,,,,,,21.07682671,18.68542671,,30.75586671,,,14.29770271,16.12309671,,19.70723671,20.72667671,12.75260271,31.04633671,,,,0.012573286
EUA,2007,anthropogenic (method 1),,27.71233253,24.83365253,,,,,,,,21.78254253,19.13417253,,29.82103253,,,14.38662253,16.54427253,,22.68920253,21.78254253,13.85282253,30.46265253,,,,0.01374747
EUA,2008,anthropogenic (method 1),,28.70908372,26.75864372,,,,,,,,20.26901372,19.73703372,,29.58606372,,,16.16524372,17.72761372,,24.87734372,22.85429872,14.00874372,31.00664372,,,,0.007956283
EUA,2009,anthropogenic (method 1),,31.80553226,24.57194226,,,,,,,,20.88647226,17.77359226,,24.50243226,,,15.57447526,17.22877226,,26.68934226,22.27473226,14.41847526,33.65034226,,,,0.008157737
EUA,2010,anthropogenic (method 1),26.19308051,29.23818051,24.31826051,18.83403051,21.12924051,21.31356051,20.04936051,18.47186051,19.55869051,19.32797051,20.19375051,19.41174051,22.74465051,25.73096051,17.79105351,19.64255051,14.14054351,15.69301051,28.19336051,26.21056051,20.19375051,12.74164351,31.19556051,20.04936051,15.98105351,29.45636051,0.008039491
EUA,2011,anthropogenic (method 1),25.35214228,28.70264228,25.73086228,18.56691228,20.02150228,20.20706228,19.61036228,17.37610228,19.79086228,19.81126228,18.20501228,19.60581228,21.35418228,28.19975228,16.48925728,17.24289228,12.82587328,13.70670228,28.80806228,23.52586228,19.81126228,10.17960328,29.79556228,19.61036228,15.23485728,28.88806228,0.010037723
EUA,2012,anthropogenic (method 1),26.65301015,27.59611015,24.64695015,18.50936015,20.04760015,20.19655015,20.00135015,17.98995015,19.64905015,18.81343015,18.60174015,18.95857015,21.41489015,23.26752015,15.04473015,15.20980015,14.44158015,15.01148015,26.15425015,22.54385015,19.64905015,12.15606015,28.53895015,20.00135015,14.53163015,28.84625015,0.015549849
EUA,2013,anthropogenic (method 1),24.06275675,28.84675675,24.35918675,18.55067675,20.43901675,20.39968675,19.87578675,17.66774675,21.08588675,20.34288675,20.45272675,19.74776675,22.53603675,25.21011675,17.87301375,17.58708675,13.62187175,14.03367675,28.48948675,24.86818675,21.08588675,13.17867175,30.29418675,19.87578675,15.46231375,28.48948675,0.008813253
EUA,2014,anthropogenic (method 1),25.65769387,28.18309387,28.58663387,18.88744387,20.66040387,20.75313387,20.13113387,17.85828387,19.73683387,19.59903387,19.42859387,19.08158387,22.78381387,22.00910387,17.41339487,17.96874387,13.84826787,14.49802387,30.73203387,28.67313387,19.73683387,12.34256787,30.91213387,20.13113387,15.64599487,30.73203387,0.005066125
EUA,2015,anthropogenic (method 1),26.1992632,25.4667632,27.0867732,18.6179232,21.2594032,20.0705732,20.1536732,17.8280132,19.2867032,19.5028732,19.8641932,19.2000832,22.2403532,22.5287332,16.0961382,16.0363832,14.5272572,15.6585132,26.2836732,30.3986732,19.8641932,13.2602572,30.3986732,20.0705732,15.3607382,28.8756732,0.008026804
EUA,2016,anthropogenic (method 1),26.61183441,28.88753441,,18.89265441,21.40147441,20.56421441,20.42221441,18.50131441,19.79541441,18.91804441,17.31805441,20.38497441,22.11707441,26.93355441,15.75385741,16.13699441,14.80345741,15.87203441,26.19251441,28.79101441,20.09019441,10.75545741,31.97201441,20.42221441,15.45355741,29.14451441,0.012185593
EUA,2017,anthropogenic (method 1),26.81675544,26.64465544,,18.89098544,21.28945544,20.41692544,20.83932544,18.79112544,,,,21.21273544,21.57799544,26.52121544,8.667914436,8.741985436,14.51549644,15.47849544,22.18329544,25.27682544,22.14527544,14.25879644,28.89382544,20.41692544,8.051114436,27.82492544,0.027274564
IDN,2000,anthropogenic (method 1),,8.558100636,8.091010636,,,,,,,,8.185070636,6.922780636,,8.663350636,,,14.12940064,10.99066064,,8.577560636,8.558100636,6.510400636,15.01367064,,,,0.241529364
IDN,2001,anthropogenic (method 1),,9.717456477,9.967956477,,,,,,,,9.111956477,7.053636477,,8.513806477,,,14.44495648,11.36905648,,9.332656477,9.444056477,6.834806477,15.51365648,,,,0.569943523
IDN,2002,anthropogenic (method 1),,9.445139694,7.441539694,,,,,,,,8.952139694,7.818739694,,5.524639694,,,16.03313969,13.91033969,,11.56733969,9.443339694,3.988439694,17.22643969,,,,4.334460306
IDN,2003,anthropogenic (method 1),,9.398990182,9.011290182,,,,,,,,9.059390182,7.331390182,,8.363590182,,,15.11709018,12.22809018,,10.43649018,9.398990182,6.903990182,15.70579018,,,,0.973309818
IDN,2004,anthropogenic (method 1),,8.859605224,7.822805224,,,,,,,,7.557055224,6.659805224,,10.31550522,,,14.70950522,12.25890522,,10.09670522,9.256805224,4.797955224,15.64810522,,,,2.607894776
IDN,2005,anthropogenic (method 1),,9.646223753,10.67152375,,,,,,,,8.337423753,7.528723753,,11.20492375,,,15.46712375,13.06272375,,10.98702375,10.67152375,6.432423753,16.57142375,,,,1.026076247
IDN,2006,anthropogenic (method 1),,9.045257503,6.995757503,,,,,,,,7.785867503,5.221957503,,9.208657503,,,13.4394575,13.0200575,,11.7440575,9.208657503,2.711767503,16.0530575,,,,7.701342497
IDN,2007,anthropogenic (method 1),,8.569329022,10.92339902,,,,,,,,10.65916902,8.067339022,,10.88056902,,,16.00499902,13.62696902,,10.55351902,10.65916902,7.894699022,17.17656902,,,,0.227030978
IDN,2008,anthropogenic (method 1),,8.318593206,10.81436321,,,,,,,,10.12557321,8.031973206,,11.55427321,,,13.95291321,13.08367321,,10.87946321,10.81436321,7.801313206,15.46657321,,,,0.173926794
IDN,2009,anthropogenic (method 1),,8.700347904,9.836447904,,,,,,,,9.794547904,8.088947904,,10.6801479,,,15.4208479,15.2856479,,9.675847904,9.836447904,5.316247904,16.6078479,,,,4.152652096
IDN,2010,anthropogenic (method 1),10.69184781,10.21204781,11.35895781,11.20564781,12.49334781,9.586847807,9.469507807,9.360137807,7.915077807,7.729407807,12.21004781,8.465347807,11.79204781,12.29814781,14.34452781,13.16971781,15.39391781,15.32912781,8.931917807,10.27898781,10.44226281,7.703917807,16.85794781,10.73939781,8.747217807,15.14064781,0.028752193
IDN,2011,anthropogenic (method 1),10.93010101,11.17950101,10.07210101,10.31350101,14.60380101,9.45950101,9.32510101,9.88380101,7.35390101,7.15560101,12.76810101,8.91190101,12.84200101,13.26390101,16.01360101,15.04300101,16.85580101,17.47230101,8.76670101,10.45170101,11.01455101,6.79300101,17.76900101,10.82220101,8.35470101,16.75200101,1.50209899
IDN,2012,anthropogenic (method 1),11.68492474,11.10752474,10.86362474,10.47032474,13.66222474,8.650524744,8.810024744,9.280824744,6.510624744,6.355224744,13.20322474,9.408024744,12.97992474,13.47642474,12.80252474,11.65382474,14.69382474,15.83222474,9.720124744,13.73132474,11.60817474,6.355224744,18.51332474,10.59142474,8.059224744,14.50392474,1.474975256
IDN,2013,anthropogenic (method 1),10.80358919,12.62388919,11.11258919,10.14168919,13.16478919,8.882389186,8.983389186,9.429089186,7.152689186,7.087489186,12.77628919,8.480579186,12.01088919,12.80328919,14.29078919,13.25238919,16.50108919,18.17268919,9.778089186,13.97328919,12.62388919,6.893679186,20.84378919,10.72288919,7.525389186,16.08678919,1.068310814
IDN,2014,anthropogenic (method 1),11.89766941,12.07926941,11.65206941,11.21976941,12.24186941,8.060169406,9.056969406,9.407369406,7.774669406,7.837269406,14.29866941,8.824269406,13.99536941,14.47116941,13.57276941,12.09506941,17.90136941,19.43846941,7.822569406,11.90776941,11.91736941,7.706369406,19.43846941,11.21976941,7.502969406,15.78276941,3.935030594
IDN,2015,anthropogenic (method 1),11.57510533,14.56750533,11.92930533,9.560105329,10.66400533,4.724405329,9.097305329,9.249605329,6.089805329,6.644505329,15.78680533,7.029505329,16.90550533,17.48900533,10.21470533,10.22370533,14.30150533,16.71340533,4.514405329,9.082705329,12.51530533,5.498705329,21.78900533,9.560105329,3.953105329,18.39630533,7.884694671
IDN,2016,anthropogenic (method 1),10.66133372,13.72573372,,10.79681372,13.01363372,8.656973723,9.217833723,9.484193723,7.799963723,7.772873723,15.22394372,8.955753723,12.21014372,12.70234372,14.71392372,13.02094372,16.04377372,18.21311372,9.443243723,16.37004372,13.21403872,7.772873723,23.41544372,10.69913872,7.162173723,16.98054372,0.227456277
IDN,2017,anthropogenic (method 1),10.42528348,12.21568348,,10.76072348,14.63820348,9.616983478,9.792533478,10.03781348,,,,9.347643478,12.66825348,13.08695348,18.71935348,17.06183348,16.85597348,18.82968348,12.57055348,17.88545348,13.08695348,8.968743478,24.93725348,11.25550348,8.660783478,21.11235348,0.147246522
IND,2000,anthropogenic (method 1),,28.88880417,33.25400417,,,,,,,,32.51940417,29.27770417,,28.55740417,,,22.09064417,20.95070417,,15.99750417,28.56440417,15.22984417,34.23650417,,,,0.073595828
IND,2001,anthropogenic (method 1),,21.59971386,33.86191386,,,,,,,,33.73141386,28.62571386,,29.37961386,,,24.12640386,22.93121386,,16.04891386,26.45456386,15.27060386,35.22461386,,,,0.038886142
IND,2002,anthropogenic (method 1),,30.50487546,31.08087546,,,,,,,,31.21427546,29.53337546,,28.68127546,,,24.66354546,23.08827546,,18.23787546,28.96717546,16.33354546,34.14027546,,,,0.023124542
IND,2003,anthropogenic (method 1),,32.96844217,32.74454217,,,,,,,,33.24144217,36.01254217,,29.76624217,,,27.37049217,25.76574217,,19.03844217,31.01059217,18.00989217,37.76434217,,,,0.042457835
IND,2004,anthropogenic (method 1),,29.2550882,28.3264882,,,,,,,,31.6975882,34.7016882,,30.2486882,,,26.3603082,24.7113882,,17.8249882,28.8783382,16.7727082,36.2350882,,,,0.059611799
IND,2005,anthropogenic (method 1),,23.26436937,24.78286937,,,,,,,,31.77519937,35.04116937,,30.51346937,,,24.03097937,22.33546937,,15.62276937,24.61211937,13.82040937,36.17266937,,,,0.039630631
IND,2006,anthropogenic (method 1),,27.25990462,30.47700462,,,,,,,,33.40470462,37.09460462,,30.64890462,,,26.91200462,24.28420462,,18.65410462,28.77895462,17.52090462,38.45780462,,,,0.11079538
IND,2007,anthropogenic (method 1),,26.27152133,31.59862133,,,,,,,,33.61062133,37.33472133,,31.31242133,,,28.14619133,25.13912133,,18.25992133,29.22927133,16.82849133,38.88732133,,,,0.065378667
IND,2008,anthropogenic (method 1),,26.00837357,31.79877357,,,,,,,,35.68477357,36.08737357,,34.10167357,,,32.38350357,28.48777357,,22.38467357,31.79877357,21.02470357,38.70467357,,,,0.032826434
IND,2009,anthropogenic (method 1),,24.02861758,31.11681758,,,,,,,,34.04191758,36.60191758,,32.96241758,,,26.04677758,23.23871758,,16.44871758,28.66016758,13.90267758,38.21031758,,,,0.118182422
IND,2010,anthropogenic (method 1),31.40209735,25.13979735,32.17679735,28.25469735,28.66179735,27.04159735,27.22779735,24.71979735,30.70119735,28.28739735,35.37498735,36.21489735,28.93549735,34.39889735,31.06649735,29.88569735,28.30752735,24.64999735,19.53489735,17.20799735,29.46129735,14.88721735,39.34549735,28.63824735,18.46129735,32.85179735,0.092302647
IND,2011,anthropogenic (method 1),29.85079796,32.02659796,32.19259796,29.23469796,28.63789796,28.37559796,27.33959796,25.71989796,30.46379796,28.35669796,34.09031796,36.36029796,29.45529796,35.80019796,28.59981796,28.99949796,27.99986796,24.83459796,21.45729796,18.46099796,30.86279796,15.54958796,38.39049796,28.59981796,20.23491796,31.19349796,0.028902044
